Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;WEDNESDAY;13:00;14:30;2022-10-13;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;WEDNESDAY;13:00;14:30;2022-10-06;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;WEDNESDAY;13:00;14:30;2022-09-29;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;WEDNESDAY;13:00;14:30;2022-09-22;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;WEDNESDAY;13:00;14:30;2022-09-15;Não necessita de sala;null
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-11-28;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-11-21;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-11-14;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-11-07;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-10-31;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-10-24;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-10-17;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-10-10;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-10-03;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-09-26;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-09-19;Sala de Aulas normal;1E07
LS, LS-PL;Cultura e Sociedade;L5408TP06;SA3;29;MONDAY;13:00;14:30;2022-09-12;Não necessita de sala;null
LETI;Electromagnetismo;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;FRIDAY;09:30;11:00;2022-10-07;Sala de Aulas normal;C6.08
LETI;Electromagnetismo;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;FRIDAY;09:30;11:00;2022-09-30;Sala de Aulas normal;C6.08
LETI;Electromagnetismo;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;FRIDAY;09:30;11:00;2022-09-23;Sala de Aulas normal;C6.08
LETI;Electromagnetismo;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;FRIDAY;09:30;11:00;2022-09-16;Sala de Aulas normal;C6.08
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;14:30;16:00;2022-11-30;Sala/anfiteatro aulas;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;14:30;16:00;2022-11-23;Sala/anfiteatro aulas;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;13:00;14:30;2022-11-30;Sala/anfiteatro aulas;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;13:00;14:30;2022-11-23;Sala/anfiteatro aulas;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;11:00;12:30;2022-12-02;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;11:00;12:30;2022-11-25;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;11:00;12:30;2022-11-18;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;11:00;12:30;2022-11-11;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;11:00;12:30;2022-11-04;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;09:30;11:00;2022-12-02;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;09:30;11:00;2022-11-25;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;09:30;11:00;2022-11-18;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;09:30;11:00;2022-11-11;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;FRIDAY;09:30;11:00;2022-11-04;Sala Aulas Mestrado;C5.01
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;17:30;19:00;2022-11-16;Sala Aulas Mestrado;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;17:30;19:00;2022-11-09;Sala Aulas Mestrado;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;17:30;19:00;2022-11-02;Sala Aulas Mestrado;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;16:00;17:30;2022-11-16;Sala Aulas Mestrado;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;16:00;17:30;2022-11-09;Sala Aulas Mestrado;Auditório 4
CCG;Relato Integrado no Sector Público e Privado;04279TP01;MCCGA1;37;THURSDAY;16:00;17:30;2022-11-02;Sala Aulas Mestrado;Auditório 4
MG, MGE;Seminário de Investigação em Gestão;01796S04;MGB2;39;THURSDAY;18:00;21:00;2022-10-26;Não necessita de sala;null
MG, MGE;Seminário de Investigação em Gestão;01796S04;MGB2;39;MONDAY;18:00;21:00;2022-10-24;Não necessita de sala;null
MG, MGE;Seminário de Investigação em Gestão;01796S04;MGB2;39;TUESDAY;18:00;21:00;2022-10-04;Não necessita de sala;null
MG, MGE;Seminário de Investigação em Gestão;01796S04;MGB2;39;TUESDAY;18:00;21:00;2022-09-27;Não necessita de sala;null
MG, MGE;Seminário de Investigação em Gestão;01796S04;MGB2;39;MONDAY;18:00;21:00;2022-09-19;Sala/anfiteatro aulas;null
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-12-13;Sala/anfiteatro aulas;null
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-12-06;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-11-29;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-11-22;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-11-15;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-11-08;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-10-25;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-10-18;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-10-11;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-10-04;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-09-27;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;TUESDAY;13:00;14:30;2022-09-20;Laboratório de Informática;D1.01
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-12-09;Sala/anfiteatro aulas;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-12-02;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-11-25;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-11-18;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-11-11;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-11-04;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-10-28;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-10-21;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-10-14;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-10-07;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-09-30;Laboratório de Informática;0S02
LFC, LG;Informática de Gestão;L0718TP07;FCA2;36;FRIDAY;13:00;14:30;2022-09-23;Laboratório de Informática;0S02
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-12-14;Sala/anfiteatro aulas;null
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-12-07;Sala de Aulas normal;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-11-30;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-11-23;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-11-16;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-11-09;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-11-02;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-10-26;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-10-19;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-10-12;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-09-28;Laboratório de Informática;0S01
LHMC;Análise de Dados em Ciências Sociais (1c);03253PL01;HMCA1;34;THURSDAY;13:00;14:30;2022-09-21;Laboratório de Informática;null
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-12-13;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-12-06;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-11-29;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-11-22;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-11-15;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-11-08;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-10-25;Laboratório de Informática;D1.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-10-18;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-10-11;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-10-04;Sala Aulas Mestrado;null
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-09-27;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;09:30;11:00;2022-09-20;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-12-13;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-12-06;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-11-29;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-11-22;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-11-15;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-11-08;Laboratório de Informática;D1.02
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-10-25;Laboratório de Informática;D1.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-10-18;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-10-11;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-10-04;Sala Aulas Mestrado;null
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-09-27;Sala Aulas Mestrado;B3.01
MIA;Sistemas de Construção I;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;TUESDAY;11:00;12:30;2022-09-20;Sala Aulas Mestrado;B3.01
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299PL02;LDSA-A1;0;THURSDAY;09:30;12:30;2022-12-14;Não necessita de sala;null
LDSA, LTDIA, LTDSAU, LTDSEG;Matemática Aplicada;04299PL02;LDSA-A1;0;THURSDAY;09:30;12:30;2022-12-07;Não necessita de sala;null
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-12-05;Sala/anfiteatro aulas;null
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-11-28;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-11-21;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-11-14;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-11-07;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-10-24;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-10-17;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-10-10;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-10-03;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-09-26;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-09-19;Sala/anfiteatro aulas;Auditório 4
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315TP07;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;74;MONDAY;11:00;12:30;2022-09-12;Sala/anfiteatro aulas;Auditório 4
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-11-28;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-11-21;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-11-14;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-11-07;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-10-31;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-10-24;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-10-17;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-10-10;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-10-03;Sala Aulas Mestrado;Auditório C1.04
MA;Migrações Contemporâneas;04036TP01;MA-A1;36;MONDAY;20:00;22:00;2022-09-26;Sala Aulas Mestrado;Auditório C1.04
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;MONDAY;13:00;14:30;2022-12-05;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-12-09;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-12-02;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-11-25;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-11-18;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-11-11;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-10-28;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-10-21;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-10-14;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-10-07;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-09-30;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-09-23;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;FRIDAY;16:00;17:30;2022-09-16;Não necessita de sala;null
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-12-15;Sala de Aulas normal;C3.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-11-24;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-11-17;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-11-10;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-10-27;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-10-20;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-10-13;Sala de Aulas normal;C3.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-10-06;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-09-29;Sala de Aulas normal;C5.01
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-09-22;Sala de Aulas normal;2E10
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;WEDNESDAY;14:30;16:00;2022-09-15;Não necessita de sala;null
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;TUESDAY;13:00;14:30;2022-12-06;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;TUESDAY;13:00;14:30;2022-11-29;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;TUESDAY;13:00;14:30;2022-11-22;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;TUESDAY;13:00;14:30;2022-11-15;Sala de Aulas normal;C5.07
LETI, LEI, LEI-PL;Cálculo I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;TUESDAY;13:00;14:30;2022-11-08;Sala de Aulas normal;C5.07
